scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
compas_core,3003,iid,B0,4,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
compas_core,3003,iid,B0,5,10,0,1.0,0.6477272727272727,0.6313359749739311,0.2067684935609464,0.10767712922173267,0.25531707317073166,0.005450733752620507
compas_core,3003,iid,B1,1,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
compas_core,3003,iid,B1,2,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
compas_core,3003,iid,B1,3,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
compas_core,3003,iid,B1,4,10,0,1.0,0.6464646464646465,0.628535246939637,0.20263551961665172,0.10407488986784141,0.2514471544715447,0.0033542976939202607
compas_core,3003,iid,B1,5,10,0,1.0,0.6477272727272727,0.6313359749739311,0.2067684935609464,0.10767712922173267,0.25531707317073166,0.005450733752620507
compas_core,3003,iid,B3,1,7,3,0.7,0.6477272727272727,0.6309221767721225,0.20784666067684932,0.11288546255506604,0.25131707317073165,0.00017969451931709735
compas_core,3003,iid,B3,2,7,3,0.7,0.6502525252525253,0.6305267146646457,0.19958071278825995,0.09687041116005868,0.2515772357723578,0.00437256663671759
compas_core,3003,iid,B3,3,7,3,0.7,0.648989898989899,0.6289635461604832,0.20275531596286311,0.09687041116005868,0.25970731707317074,0.007547169811320753
compas_core,3003,iid,B3,4,6,4,0.6,0.6502525252525253,0.6335678959350463,0.20784666067684932,0.10848017621145378,0.25531707317073166,0.00437256663671759
compas_core,3003,iid,B3,5,6,4,0.6,0.6464646464646465,0.630220040419671,0.20886492961964664,0.11208241556534504,0.25531707317073166,0.0033542976939202607
compas_core,3003,joint_dirichlet_0.3,B0,1,10,0,1.0,0.6477272727272727,0.6296453969653342,0.20581012279125488,0.10928322320117478,0.2514471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B0,2,10,0,1.0,0.6477272727272727,0.6300769250085798,0.21000299490865526,0.11368850954478715,0.2554471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B0,3,10,0,1.0,0.6477272727272727,0.6300769250085798,0.21000299490865526,0.11368850954478715,0.2554471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B0,4,10,0,1.0,0.6477272727272727,0.6300769250085798,0.21000299490865526,0.11368850954478715,0.2554471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B0,5,10,0,1.0,0.648989898989899,0.6311885666043539,0.20790655884995501,0.10928322320117478,0.2554471544715447,0.0022761305780173435
compas_core,3003,joint_dirichlet_0.3,B1,1,10,0,1.0,0.6477272727272727,0.6296453969653342,0.20581012279125488,0.10928322320117478,0.2514471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B1,2,10,0,1.0,0.6477272727272727,0.6300769250085798,0.21000299490865526,0.11368850954478715,0.2554471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B1,3,10,0,1.0,0.6477272727272727,0.6300769250085798,0.21000299490865526,0.11368850954478715,0.2554471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B1,4,10,0,1.0,0.6477272727272727,0.6300769250085798,0.21000299490865526,0.11368850954478715,0.2554471544715447,0.00017969451931709735
compas_core,3003,joint_dirichlet_0.3,B1,5,10,0,1.0,0.648989898989899,0.6311885666043539,0.20790655884995501,0.10928322320117478,0.2554471544715447,0.0022761305780173435
compas_core,3003,joint_dirichlet_0.3,B3,1,4,6,0.4,0.6401515151515151,0.6312578107770345,0.23048817011081157,0.14090033039647576,0.2706666666666666,0.00868523510032948
compas_core,3003,joint_dirichlet_0.3,B3,2,1,9,0.1,0.648989898989899,0.6443979301122158,0.24168912848158125,0.16932819383259912,0.2536260162601627,0.002994908655286066
compas_core,3003,joint_dirichlet_0.3,B3,3,3,7,0.3,0.6287878787878788,0.6283873933110752,0.22300089847259652,0.1821081130690162,0.20406504065040648,0.010182689427972402
