run_id,evidence_type,batch_size,operation,mean_gas_measured,gas_price_gwei_assumption,eth_usd_assumption,modeled_cost_usd,source_file
gas-benchmark-30rep-6f80450,modeled,0,deploy_ledger,2540175.0,30,3500,266.718375,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_mock_verifier,189952.0,30,3500,19.94496,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_signed_verifier_v2,828703.0,30,3500,87.01381500000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,grant_verifier_role,48891.0,30,3500,5.133555,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,revoke_signer,25878.0,30,3500,2.71719,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,set_verifier_contract,49988.0,30,3500,5.24874,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,archive_round,30919.0,30,3500,3.2464950000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,close_submissions,30614.0,30,3500,3.2144700000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,publish_global_model,242584.2,30,3500,25.471341,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,register_node,47872.8,30,3500,5.026644,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,start_aggregation,30757.0,30,3500,3.2294850000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,submit_model,483602.6,30,3500,50.778273000000006,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,archive_round,30919.0,30,3500,3.2464950000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,close_submissions,30614.0,30,3500,3.2144700000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,publish_global_model,347470.8,30,3500,36.484434,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,register_node,47872.24,30,3500,5.0265851999999995,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,start_aggregation,30757.0,30,3500,3.2294850000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,5,submit_model,469920.28,30,3500,49.3416294,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,archive_round,30919.0,30,3500,3.2464950000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,close_submissions,30614.0,30,3500,3.2144700000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,publish_global_model,478739.8,30,3500,50.26767900000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,register_node,47872.56,30,3500,5.0266188,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,start_aggregation,30757.0,30,3500,3.2294850000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,10,submit_model,468294.32,30,3500,49.1709036,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,archive_round,30919.0,30,3500,3.2464950000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,close_submissions,30614.0,30,3500,3.2144700000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,publish_global_model,741196.8,30,3500,77.825664,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,register_node,47872.2,30,3500,5.026581,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,start_aggregation,30757.0,30,3500,3.2294850000000004,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,20,submit_model,467481.4,30,3500,49.085547000000005,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,authorize_signer,47790.0,100,2000,9.558,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_ledger,2540175.0,100,2000,508.035,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_mock_verifier,189952.0,100,2000,37.9904,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,deploy_signed_verifier_v2,828703.0,100,2000,165.74060000000003,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,grant_verifier_role,48891.0,100,2000,9.7782,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,revoke_signer,25878.0,100,2000,5.175600000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,0,set_verifier_contract,49988.0,100,2000,9.9976,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,archive_round,30919.0,100,2000,6.183800000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,close_submissions,30614.0,100,2000,6.122800000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,create_round,47576.0,100,2000,9.515200000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,publish_global_model,242584.2,100,2000,48.51684,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,register_node,47872.8,100,2000,9.574560000000002,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,start_aggregation,30757.0,100,2000,6.151400000000001,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
gas-benchmark-30rep-6f80450,modeled,1,submit_model,483602.6,100,2000,96.72052,outputs/major_revision/gas-benchmark-30rep-6f80450/derived/modeled_transaction_costs.csv
