run_id,scenario_id,seed,client_count,partition,policy_profile,attack_type,method,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,runtime_ms,evidence_type,source_file
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6009,10,joint_dirichlet_1.0,submitted,none,B0,0.7731739707835326,0.5183664264710249,0.026719737666199,0.0273412576235925,0.0273412576235925,0.1786566296929136,84.42300005117431,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6009,10,joint_dirichlet_1.0,submitted,none,B3,0.7612881806108898,0.4609836399698421,0.0078003962552433,0.0081592504731097,0.0081592504731097,0.1899533603434359,81.92645799135789,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6009,10,joint_dirichlet_0.3,submitted,none,B0,0.7728419654714476,0.5163711618948659,0.0266469424997017,0.0308182498967526,0.0308182498967526,0.178545200332238,84.06012499472126,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6009,10,joint_dirichlet_0.3,submitted,none,B3,0.7756972111553785,0.5300664756018416,0.0326199373584453,0.0396589611521656,0.0396589611521656,0.1755158662872544,87.5264999922365,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6010,10,iid,submitted,none,B0,0.7746347941567066,0.5240036320285437,0.0280736996800402,0.026523276198397,0.026523276198397,0.1776968728628706,83.71770899975672,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6010,10,iid,submitted,none,B3,0.7746347941567066,0.5240036320285437,0.0280736996800402,0.026523276198397,0.026523276198397,0.1776968728628706,82.39629201125354,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6010,10,joint_dirichlet_1.0,submitted,none,B0,0.7735723771580345,0.5198031704103018,0.0264047666812611,0.0229097632823446,0.0229097632823446,0.1789716006778515,86.7858330020681,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6010,10,joint_dirichlet_1.0,submitted,none,B3,0.7623505976095617,0.4660095031547152,0.0087601530852864,0.0057504322677678,0.0057504322677678,0.18958491128909,81.51400001952425,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6010,10,joint_dirichlet_0.3,submitted,none,B0,0.7731739707835326,0.5175745537085243,0.026535513139026,0.02818208769195,0.02818208769195,0.1786566296929136,86.53837500605732,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
heterogeneity-b0-b3-10seed-76828c3,heterogeneity_entropy,6010,10,joint_dirichlet_0.3,submitted,none,B3,0.7559096945551129,0.4368129207481718,0.0020631381825772,0.005522517052228,0.005522517052228,0.1943109002728082,79.83841700479388,measured,outputs/major_revision/heterogeneity-b0-b3-10seed-76828c3/metrics/test_metrics.csv
