run_id,suite,partition,method,metric,n,mean,std,median,ci95_low,ci95_high,minimum,maximum,client_count,evidence_type,source_file
fairfed-scaling-analysis,compas,iid,B3,demographic_parity_gap,10,0.1976837570471226,0.010884363749607,0.1956174875013296,0.1913997181150941,0.2040885278161896,0.1830390384001702,0.2122114668652271,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B3,equal_opportunity_gap,10,0.127427496328928,0.0065959136045322,0.1275123898678414,0.1235063325991189,0.131351011839207,0.117703744493392,0.1373210352422907,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B3,equalized_odds_gap,10,0.2058751133566523,0.0184366761786468,0.2014833527659022,0.1950576499546572,0.2166861802046896,0.1794273869672237,0.2275553828216089,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B3,subgroup_accuracy_gap,10,0.0248776725880224,0.0117422989009018,0.0275103712371023,0.0178278906499307,0.0316110653122007,0.0059302201893415,0.0427614083608126,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B3,runtime_ms,10,43.322112603345886,3.644319457261116,42.3483960039448,41.334143590793246,45.56647641278686,39.203083026222885,50.51533301593736,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B5,accuracy,10,0.6549242424242424,0.0063564729959718,0.6559343434343434,0.6508838383838385,0.658459595959596,0.6414141414141414,0.6628787878787878,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B5,macro_f1,10,0.6381228431359208,0.0109496388053382,0.6404045299827689,0.6313522170899376,0.6439529932305972,0.6142971788381999,0.6521647588671964,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B5,demographic_parity_gap,10,0.1950670141474311,0.0163433657124009,0.1961360493564514,0.1849323875119668,0.204172494947346,0.1652749707477928,0.2165727050313797,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B5,equal_opportunity_gap,10,0.1283498531571218,0.0120836837862147,0.1227055800293685,0.1217464551211453,0.1359559127202642,0.1141015051395007,0.1525330396475771,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B5,equalized_odds_gap,10,0.199452649306905,0.024547590447019,0.2073778986915403,0.1838677289804378,0.2131008712268428,0.1514121000129551,0.2356198989506412,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B5,subgroup_accuracy_gap,10,0.0291910435060099,0.0156992528734344,0.0248909690458461,0.0206680140410594,0.0388655462184873,0.0132964578236357,0.0595681310498882,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,iid,B5,runtime_ms,10,75.83578749909066,5.987423079441924,74.81716645997949,72.69826985051623,79.8028235170932,68.30904196249321,89.66604102170095,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B0,accuracy,10,0.6462121212121212,0.0200506393344046,0.6559343434343434,0.6327020202020203,0.6559343434343434,0.5959595959595959,0.6590909090909091,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B0,macro_f1,10,0.6277380000463528,0.0271448249204697,0.6423158754894681,0.610443891749747,0.6424336381370391,0.5744652271735116,0.6540286117267782,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B0,demographic_parity_gap,10,0.2015157961918944,0.0258956132971413,0.2076374853738963,0.1855972104031485,0.2161206254653759,0.1589990426550367,0.2425273907031166,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B0,equal_opportunity_gap,10,0.1415886563876651,0.046257842193632,0.1301050844346549,0.1185837119126284,0.172111325256975,0.0880827826725404,0.2561031571218796,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B0,equalized_odds_gap,10,0.2147928523101928,0.0313827427238104,0.2195394481150407,0.1951917057886227,0.2317233229225698,0.147428423370903,0.2561031571218796,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B0,subgroup_accuracy_gap,10,0.0242048718221465,0.015860205533892,0.0221253058185299,0.015798851186044,0.0344859589405381,0.0080310605254759,0.0595681310498882,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B0,runtime_ms,10,40.5589874018915,3.76550410302262,41.06012548436411,38.3694422422559,42.7259106420388,35.6153339962475,46.515915950294584,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B1,accuracy,10,0.6462121212121212,0.0200506393344046,0.6559343434343434,0.6329545454545455,0.6559343434343434,0.5959595959595959,0.6590909090909091,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B1,macro_f1,10,0.6277380000463528,0.0271448249204697,0.6423158754894681,0.6115323394314722,0.6420991708289835,0.5744652271735116,0.6540286117267782,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
fairfed-scaling-analysis,compas,joint_dirichlet_0.3,B1,demographic_parity_gap,10,0.2015157961918944,0.0258956132971413,0.2076374853738963,0.1860067413041165,0.2160195723859163,0.1589990426550367,0.2425273907031166,,derived_from_measured_runs,outputs/revision_audit/fairfed-scaling-analysis/descriptive_statistics.csv
