run_id,evidence_type,batch_size,operation,mean_gas_measured,gas_price_gwei_assumption,eth_usd_assumption,modeled_cost_usd,source_file
gas-v2-30rep-4a08a15,modeled,1,close_submissions,30636.0,30,3500,3.2167800000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,publish_global_model,242606.2,30,3500,25.473651000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,register_node,47894.8,30,3500,5.028954000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,start_aggregation,30779.0,30,3500,3.2317950000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,1,submit_model,483635.6,30,3500,50.781738,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,archive_round,30941.0,30,3500,3.2488050000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,close_submissions,30636.0,30,3500,3.2167800000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,publish_global_model,347492.8,30,3500,36.486744,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,register_node,47894.24,30,3500,5.0288952,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,start_aggregation,30779.0,30,3500,3.2317950000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,5,submit_model,469953.28,30,3500,49.3450944,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,archive_round,30941.0,30,3500,3.2488050000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,close_submissions,30636.0,30,3500,3.2167800000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,publish_global_model,478761.8,30,3500,50.269989,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,register_node,47894.56,30,3500,5.0289288,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,start_aggregation,30779.0,30,3500,3.2317950000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,10,submit_model,468327.32,30,3500,49.1743686,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,archive_round,30941.0,30,3500,3.2488050000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,close_submissions,30636.0,30,3500,3.2167800000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,create_round,47576.0,30,3500,4.995480000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,publish_global_model,741218.8,30,3500,77.827974,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,register_node,47894.2,30,3500,5.028891,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,start_aggregation,30779.0,30,3500,3.2317950000000004,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,20,submit_model,467514.4,30,3500,49.089012,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,authorize_signer,47790.0,100,2000,9.558,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_ledger,2595352.0,100,2000,519.0704000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_mock_verifier,189952.0,100,2000,37.9904,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_signed_verifier_v2,828703.0,100,2000,165.74060000000003,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,deploy_v2_groth16_verifier,1001364.0,100,2000,200.2728,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,grant_verifier_role,48891.0,100,2000,9.7782,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,revoke_signer,25878.0,100,2000,5.175600000000001,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,set_verifier_contract,50010.0,100,2000,10.002,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
gas-v2-30rep-4a08a15,modeled,0,verify_v2_groth16,348811.0,100,2000,69.7622,outputs/major_revision/gas-v2-30rep-4a08a15/derived/modeled_transaction_costs.csv
