scenario_id,seed,partition,method,round,included_clients,excluded_clients,approval_rate,global_accuracy,global_macro_f1,global_demographic_parity_gap,global_equal_opportunity_gap,global_equalized_odds_gap,global_subgroup_accuracy_gap
adult_core,2001,joint_dirichlet_0.3,B1,2,10,0,1.0,0.7653038674033149,0.49413431391620916,0.01905730271080176,0.050083357789114165,0.050083357789114165,0.17800215523580576
adult_core,2001,joint_dirichlet_0.3,B1,3,10,0,1.0,0.7661878453038674,0.49883277851056257,0.02167424742784461,0.05633987499453647,0.05633987499453647,0.17669368287728437
adult_core,2001,joint_dirichlet_0.3,B1,4,10,0,1.0,0.7675138121546962,0.5050942964672613,0.02494542832414818,0.06468189793509957,0.06468189793509957,0.17473097433950224
adult_core,2001,joint_dirichlet_0.3,B1,5,10,0,1.0,0.7701657458563536,0.5153781450990375,0.02952508157897317,0.07823768521351457,0.07823768521351457,0.17080555726393798
adult_core,2001,joint_dirichlet_0.3,B3,1,10,0,1.0,0.7644198895027624,0.49080747917057244,0.018757147351992434,0.052943123138498804,0.052943123138498804,0.1783023105946152
adult_core,2001,joint_dirichlet_0.3,B3,2,7,3,0.7,0.7571270718232044,0.45544617338142246,0.007115709779404753,0.0161782795202088,0.0161782795202088,0.19212215855155323
adult_core,2001,joint_dirichlet_0.3,B3,3,7,3,0.7,0.7566850828729281,0.4528398534426491,0.006815554420595425,0.013050020917497643,0.013050020917497643,0.19378471173052603
adult_core,2001,joint_dirichlet_0.3,B3,4,6,4,0.6,0.75646408839779,0.4519368915477899,0.006488436330965069,0.012007268049927255,0.012007268049927255,0.1941118298201563
adult_core,2001,joint_dirichlet_0.3,B3,5,6,4,0.6,0.756243093922652,0.45021611546455714,0.0055070820620739995,0.009921762314786486,0.009921762314786486,0.19443894790978666
adult_core,2002,iid,B0,1,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2002,iid,B0,2,10,0,1.0,0.7657458563535912,0.4971893339774006,0.021020011248583898,0.0542543692593957,0.0542543692593957,0.177347919056545
adult_core,2002,iid,B0,3,10,0,1.0,0.7677348066298343,0.5052257025560422,0.024618310234517823,0.06468189793509957,0.06468189793509957,0.17440385624987187
adult_core,2002,iid,B0,4,10,0,1.0,0.7697237569060773,0.5144461799934588,0.028516764579261073,0.070164155526278,0.070164155526278,0.17246811044291077
adult_core,2002,iid,B0,5,10,0,1.0,0.7701657458563536,0.5186260815058309,0.03178794547556464,0.0764206727317003,0.0764206727317003,0.17181387426365002
adult_core,2002,iid,B1,1,10,0,1.0,0.7648618784530387,0.49247343565525387,0.019411383531253146,0.05502862887363957,0.05502862887363957,0.17764807441535446
adult_core,2002,iid,B1,2,10,0,1.0,0.7657458563535912,0.4971893339774006,0.021020011248583898,0.0542543692593957,0.0542543692593957,0.177347919056545
adult_core,2002,iid,B1,3,10,0,1.0,0.7677348066298343,0.5052257025560422,0.024618310234517823,0.06468189793509957,0.06468189793509957,0.17440385624987187
