scenario_id,seed,client_count,partition,policy_profile,attack_type,method,round,client_id,malicious_client,train_samples,evaluation_samples,valid_update,approved,accuracy,macro_f1,demographic_parity_gap,equal_opportunity_gap,equalized_odds_gap,subgroup_accuracy_gap,undefined_metrics,runtime_ms,sample_count,label_entropy,group_entropy,label_distribution,group_distribution,joint_distribution,minority_fraction,approved_numeric,excluded_numeric,excluded_sample_fraction,minority_heavy
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,6,False,664,167,True,True,0.8023952095808383,0.4733874820831342,0.0112359550561797,0.032258064516129,0.032258064516129,0.2986171132238548,,1.0011669946834445,831,0.7262391290068339,0.9974905034754892,"{""0"": 663, ""1"": 168}","{""Female"": 391, ""Male"": 440}","{""0|Female"": 376, ""0|Male"": 287, ""1|Female"": 15, ""1|Male"": 153}",0.470517448856799,1,0,0.0,True
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,7,False,1789,448,True,True,0.7477678571428571,0.4445651339104484,0.0130927596576451,0.0812003530450132,0.0812003530450132,0.0802683321767291,,1.3730829814448953,2237,0.8174190290453339,0.536463327050501,"{""0"": 1669, ""1"": 568}","{""Female"": 274, ""Male"": 1963}","{""0|Female"": 221, ""0|Male"": 1448, ""1|Female"": 53, ""1|Male"": 515}",0.12248547161376844,1,0,0.0,False
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,8,False,3011,753,True,True,0.8313413014608234,0.5031252435507755,0.0120311946118397,0.071571906354515,0.071571906354515,0.0265295994328251,,1.6058330074883995,3764,0.6751001212105578,0.996285110545242,"{""0"": 3095, ""1"": 669}","{""Female"": 1747, ""Male"": 2017}","{""0|Female"": 1423, ""0|Male"": 1672, ""1|Female"": 324, ""1|Male"": 345}",0.4641339001062699,1,0,0.0,True
heterogeneity_entropy,6002,10,joint_dirichlet_1.0,submitted,none,B3,5,9,False,3040,761,True,False,0.5151116951379764,0.4391906870293037,0.0767579934577495,0.0869381130477736,0.0869381130477736,0.3722086713180932,,1.6259580152109263,3801,0.9922747894122464,0.7949352618794825,"{""0"": 1704, ""1"": 2097}","{""Female"": 912, ""Male"": 2889}","{""0|Female"": 729, ""0|Male"": 975, ""1|Female"": 183, ""1|Male"": 1914}",0.23993685872138912,0,1,0.14826227717751686,True
heterogeneity_entropy,6002,10,joint_dirichlet_0.3,submitted,none,B3,5,0,False,152,39,True,False,0.5897435897435898,0.4222222222222221,0.0666666666666666,0.0666666666666666,,0.85,"equalized_odds_gap,false_positive_rate_gap",0.7345420308411121,191,0.93933062195329,0.9300306737927184,"{""0"": 123, ""1"": 68}","{""Female"": 125, ""Male"": 66}","{""0|Female"": 122, ""0|Male"": 1, ""1|Female"": 3, ""1|Male"": 65}",0.34554973821989526,0,1,0.007450169676639232,True
heterogeneity_entropy,6002,10,joint_dirichlet_0.3,submitted,none,B3,5,1,False,5543,1386,True,True,0.9473304473304474,0.4997997775305895,0.0007923930269413,0.0192307692307692,0.0192307692307692,0.1370073104647001,,2.401125035248697,6929,0.3000639321700022,0.4361758967861014,"{""0"": 6560, ""1"": 369}","{""Female"": 623, ""Male"": 6306}","{""0|Female"": 512, ""0|Male"": 6048, ""1|Female"": 111, ""1|Male"": 258}",0.08991196420839948,1,0,0.0,False
heterogeneity_entropy,6002,10,joint_dirichlet_0.3,submitted,none,B3,5,2,False,1055,264,True,False,0.3333333333333333,0.3331802525832377,0.168,,,0.704,"equal_opportunity_gap,equalized_odds_gap",1.024042023345828,1319,0.6676146690544879,0.2929627901260984,"{""0"": 230, ""1"": 1089}","{""Female"": 68, ""Male"": 1251}","{""0|Female"": 68, ""0|Male"": 162, ""1|Male"": 1089}",0.05155420773313116,0,1,0.05144907750516831,False
heterogeneity_entropy,6002,10,joint_dirichlet_0.3,submitted,none,B3,5,3,False,2536,634,True,True,0.9936908517350158,0.4984177215189873,0.0,0.0,0.0,0.0073938264554717,,1.520959020126611,3170,0.0505302212562776,0.995066852298596,"{""0"": 3152, ""1"": 18}","{""Female"": 1454, ""Male"": 1716}","{""0|Female"": 1440, ""0|Male"": 1712, ""1|Female"": 14, ""1|Male"": 4}",0.4586750788643533,1,0,0.0,True
heterogeneity_entropy,6002,10,joint_dirichlet_0.3,submitted,none,B3,5,4,False,874,219,True,True,0.908675799086758,0.4760765550239234,0.0,0.0,0.0,0.061335403726708,,0.9522499749436976,1093,0.4383908286720933,0.6323799597686097,"{""0"": 994, ""1"": 99}","{""Female"": 174, ""Male"": 919}","{""0|Female"": 148, ""0|Male"": 846, ""1|Female"": 26, ""1|Male"": 73}",0.15919487648673375,1,0,0.0,True
heterogeneity_entropy,6002,10,joint_dirichlet_0.3,submitted,none,B3,5,5,False,3616,904,True,False,0.4292035398230088,0.3732984377603061,0.0896737503741394,0.0369333295998655,0.0369333295998655,0.7017459842362567,,1.8801669939421115,4520,0.9464368259003936,0.9862080787131956,"{""0"": 1648, ""1"": 2872}","{""Female"": 1948, ""Male"": 2572}","{""0|Female"": 1593, ""0|Male"": 55, ""1|Female"": 355, ""1|Male"": 2517}",0.43097345132743364,0,1,0.176307680305808,True
